SPY (5min log-price increments intraday from 9:35am-4pm),AAPL (5min log-price increments intraday from 9:35am-4pm),SPY daily returns,AAPL daily returns
0.000806481,0.003614419,,
0.000739924,-0.000206187,,
0.00120761,0.000510147,,
-4.39E-05,-0.000319685,,
0.001089305,0.001838103,,
-0.000131531,-0.000622796,,
-0.000592103,-0.003529517,,
-0.00054124,0.000145342,,
-0.00010243,-0.000430835,,
-0.000753913,-0.001725199,,
0.000153757,0.000861218,,
0.000226931,0.002608942,,
0.000504919,0.001663365,,
0.000438853,4.89E-05,,
-0.000738847,-0.003753295,,
0.000885089,0.002972665,,
-0.000248623,0.001250111,,
0.000475256,4.01E-05,,
-0.000138898,-0.001748077,,
-0.000146229,0.000559158,,
0.000562863,0.000141487,,
-0.000358149,-0.001449008,,
0.000547363,-0.002388098,,
-0.000510863,-0.005748027,,
0.001130846,0.005847423,,
-0.000685651,0.001113981,,
-0.000883286,-0.002463772,,
0.003084453,0.003539324,,
0.001055133,0.001488271,,
-0.000771229,-0.001410351,,
-0.000363994,-0.001313042,,
-1.46E-05,0.001571549,,
0.000232975,0.000345162,,
0.000429405,-0.004020104,,
-0.000356611,0.000776197,,
0.000800378,-0.000881039,,
-8.73E-05,-0.002359176,,
-0.000290998,0.001255006,,
0.000523735,-0.001149916,,
-0.000603775,-0.000488135,,
-5.09E-05,-0.001528298,,
0.001374401,0.002767767,,
-0.000283452,-0.000469962,,
0.000218047,-0.001134873,,
-7.27E-05,-0.000155098,,
-0.000436173,0.00170654,,
-0.001018478,-0.002912492,,
-0.00021838,-0.001969039,,
0.00021838,0.002208204,,
0.0002911,-4.46E-05,,
-0.000145539,0.00122176,,
0.000276506,-0.000443942,,
6.55E-05,-0.000761757,,
0.000240046,0.000214135,,
-0.000509258,-0.000397972,,
-0.000218333,-0.001071563,,
0.000218333,0.001223275,,
-0.00014555,-0.000244535,,
-0.000720784,-0.001175317,,
-0.000509959,-0.000232369,,
-8.02E-05,0.000223433,,
-0.000291545,-0.00091013,,
-0.000306214,-0.001210021,,
0.000240605,0.000936284,,
0.000211393,2.86E-05,,
-2.92E-05,-0.000606766,,
-0.000116628,-0.001838654,,
0.000218667,0.000173975,,
-0.00034989,-0.00203758,,
0.000932768,0.00210752,,
-0.000182113,-0.001561365,,
-0.000255014,-7.54E-05,,
0.00014573,0.000260416,,
-0.000787195,-0.00043646,,
-0.001014062,-0.002521906,,
-7.30E-06,-6.66E-05,,
0.000343002,0.001474081,,
-0.000204327,0.000496271,,
-0.00018977,-0.001635388,,
-0.000255516,0.001175087,,
7.30E-05,0.000275127,,
0.000664158,0.00437208,,
0.001275989,0.003634503,,
2.91E-05,0.002429918,,
-0.00058309,-0.001501078,,
0.000655953,0.003067416,,
-0.000291481,0.001120355,,
-0.000437382,-0.004506795,,
0.000546697,0.001620801,,
-0.000597737,-0.00292112,,
-0.000240654,-0.002756054,,
0.001056986,0.003393047,,
-0.000692382,-0.000535261,,
0.001093016,0.002687685,,
-0.000218508,-3.20E-05,,
-0.000510037,-0.003907492,,
-7.29E-06,0.00232743,,
-0.000211379,-0.002708115,,
0.000947211,0.001554002,,
-0.000136948,0.00420464,,
0.001210261,0.000547628,,
0.000604582,0.00663267,,
0.000920565,0.000775712,,
-0.000438601,0.001175404,,
-0.001309758,-0.002147573,,
-4.32E-05,-0.000792717,,
-0.00036014,-0.001711031,,
0.00051856,-0.000649722,,
-0.000302461,-0.00314874,,
-5.04E-05,0.001862707,,
-0.000468298,-0.000179426,,
0.000100883,0.000190843,,
0.000129691,-0.00291228,,
-7.20E-05,-0.001496185,,
0,-0.001596871,,
-0.000432401,0.001596871,,
-0.000555189,-0.000485022,,
-9.38E-05,0.003043873,,
-7.21E-05,-0.002051142,,
7.21E-05,0.000186641,,
0.000360581,0.000859083,,
0.000857661,0.000170093,,
-0.000569289,-0.000724731,,
0,0.000330529,,
-0.000216271,-0.000743026,,
-0.000144207,-0.000401202,,
0.000346061,0.001193307,,
-0.000353272,-0.000895256,,
0.000115368,-0.002395105,,
-3.61E-05,0.000549693,,
0.000864865,-0.000873086,,
-0.000655787,-0.000269301,,
-0.000151397,0.000591052,,
0.000446914,0.000287191,,
-0.000814687,-0.000840471,,
-0.0002669,0.000236454,,
0.000613043,-0.001376816,,
-0.000324506,-0.001736042,,
0.000720981,0.001938247,,
0.001138091,0.001453686,,
-5.76E-05,-0.001379718,,
0.000791623,0.000123267,,
-0.000431717,-0.000952012,,
0.000374165,0.000832033,,
-1.44E-05,0.00344736,,
-0.000107919,-0.000889826,,
-3.60E-05,0.000327837,,
-8.63E-05,0.001048355,,
-0.000201506,-0.000325855,,
-7.20E-05,0.001422176,,
3.60E-05,-0.001374683,,
-0.000424749,-0.001074878,,
-0.001174398,0.000403215,,
-0.000209087,-0.00120521,,
0.000619923,0.001390372,,
0.000569125,-0.000144194,,
0.001662295,-0.00025239,,
-0.00035957,0.000481779,,
-0.001511607,-0.002086105,,
-0.000216131,0.000389015,,
0.000144092,-3.28E-05,,
0.000936094,0.000903863,,
0.000611588,0.000150838,,
0.000618403,-6.23E-05,,
0.000855066,0.002232171,,
-0.000466962,-0.001445512,,
-0.000884234,-4.10E-05,,
0.000201358,-0.000740784,,
-0.000100674,-0.000242677,,
-0.000697804,0.000362354,,
0.000510812,0.000103271,,
0.000309238,-6.56E-06,,
-0.000194161,-0.000467269,,
0.000388285,3.94E-05,,
0.0007402,0.000260703,,
-7.18E-06,5.08E-05,,
0.000805744,0.000743786,,
7.19E-05,-4.09E-05,,
0.000467288,-0.001216549,,
-0.000122193,-0.00468706,,
1.44E-05,-0.000567282,,
0.001350458,0.002628161,,
0.000516714,-0.001789685,,
-0.000545428,0.000443615,,
0.000272751,0.001541264,,
-0.001005242,-0.001838628,,
7.18E-05,-0.001101512,,
-0.000287377,0.000236845,,
0.000237092,4.28E-05,,
0.000947806,-0.000312503,,
0.000243986,-0.001794668,,
-0.001357033,-0.002180983,,
-0.000215571,-0.001123692,,
0.000574754,0.000358727,,
-0.000215494,-0.003473651,,
-0.00021554,-0.000383204,,
0.000150883,0.002214253,,
0.001148839,0.003549795,,
0.000538064,0.000364512,,
-0.000258235,-0.000876042,,
0.000286923,-0.00054482,,
-0.000215185,-0.001929065,,
7.17E-05,-0.000678619,,
0.000215169,0.00171552,,
-0.000365816,-0.000909504,,
-6.46E-05,-0.000258119,,
7.17E-05,-0.000981792,,
0.0002152,0.001052947,,
-7.17E-05,0.001212164,,
-0.000215216,-0.00027108,,
-7.17E-05,-0.000472913,,
-0.000143513,-8.10E-05,,
-0.000567079,-0.001060818,,
0.00027999,0.000336075,,
0.000287088,0.000458403,,
0.000157863,-0.000811037,,
0.000308479,-0.000298097,,
-0.000107598,0.000778178,,
0.000215185,-0.000531413,,
0,-0.000477023,,
0.001161199,0.002182834,,
0.0003438,0.00101945,,
8.59E-05,0.000657052,,
0,0.001443008,,
0.001495458,0.000731428,,
-7.15E-06,-0.000665511,,
0,0,,
0.000207329,-0.000151614,,
0.000435965,0.000691964,,
0.00039292,-0.00028826,,
-0.000321469,-0.001460697,,
0.000142888,0.000458552,,
0.000756964,0.001082866,,
0.00064939,0.000871045,,
-0.000192632,0.000440996,,
0.000214033,0.002687842,,
-2.14E-05,-0.000280604,,
8.56E-05,3.94E-05,,
-0.000470904,-0.000408724,,
-0.000285504,-0.000474592,,
0.000620868,0.00155267,,
7.13E-05,0.000208262,,
-0.000428113,-0.001071288,,
0.000570776,0.000989301,,
0.000570451,0.000241025,,
6.42E-05,4.92E-05,,
-0.000249516,-0.001246678,,
-0.000599093,-0.002654363,,
-0.000399595,0.000639993,,
-0.000114199,-0.001525799,,
0.000442449,0.000894035,,
-0.000713725,-0.001413041,,
0.000785069,0.001528236,,
-0.000412926,-0.002766024,,
-0.001296841,-0.003539062,,
-0.000891663,0.002747599,,
-0.000414002,-0.00192735,,
0.001020419,0.001455824,,
-0.001927539,-0.001139883,,
-0.000214401,0.000797723,,
-0.000357436,-0.000368868,,
0.001036214,0.000247588,,
-5.00E-05,0.000214305,,
0.000357084,0.003402791,,
0.000513977,-0.000349363,,
0.000563644,0.00086408,,
-0.000278215,-0.000302839,,
-0.000585217,-0.001787462,,
0.000941888,0.000706089,,
0.000213942,0.000334638,,
-0.000242471,-0.000666074,,
0.00022821,0.000641228,,
0.000228157,0.001616984,,
0.000413403,0.00099504,,
-6.41E-05,-0.000804881,,
-0.000277977,-0.000649997,,
0.000427625,0.001841387,,
-7.13E-05,0.000350042,,
-0.000498949,-0.001309983,,
0.000142582,-0.000725937,,
7.13E-05,0.000287792,,
0.000285083,0.000661277,,
-0.000356366,-0.002876433,,
0.000277977,0.001060178,,
0.000434629,-0.000168891,,
0.00014246,0.000331131,,
-0.000284941,-0.001205845,,
0.000213713,0.000709107,,
-0.000284961,-0.000576525,,
-0.000213774,0.000147476,,
-0.000142542,-0.000382821,,
0.000142542,4.14E-05,,
0.000270773,0.000483868,,
0.000227962,0.000197125,,
0.000128206,0.000125875,,
3.56E-05,-0.000417436,,
4.99E-05,0.000563166,,
7.12E-05,-0.000182166,,
0.000313274,0.000132488,,
0.000398571,-3.31E-05,,
0.000803776,0.00115194,,
0.000127975,-7.61E-05,,
0.000632527,-0.000195222,,
-9.95E-05,0.000263044,,
-0.000533055,-0.000286208,,
-7.82E-05,-0.000476644,,
-0.000284434,-0.001144543,,
0.000213333,0.000366197,,
-3.56E-05,-0.001249932,,
-0.000291577,-0.000955909,,
7.82E-05,-0.000606214,,
-0.000803993,-0.000390497,,
-0.000156605,0.000963503,,
0.000491087,-0.000516522,,
-0.000348718,-0.000215988,,
0.000213516,0.000812207,,
0.00021347,0.000783345,,
0,0.000447824,,
-0.000782946,-0.001028636,,
0.000925234,0.000235684,,
0.000426743,0.001107967,,
-0.000711339,-0.000655012,,
0.000284596,-7.46E-05,,
-0.000284596,-0.000290354,,
5.69E-05,-0.000253921,,
-0.003150013,-0.00036855,,
0.003021925,-9.96E-05,,
-0.000306053,0.000267322,,
-0.000626633,-0.000491529,,
0.000199426,0.001568393,,
0.000142774,0.002369302,,
-0.002422771,-0.005178479,,
0.000801093,-0.002739434,,
-0.00082256,0.000108034,,
-0.000178907,-0.005214096,,
0.001037215,0.003446956,,
3.57E-05,-4.40E-05,,
0.000393131,-0.001553539,,
0.000100045,-0.002513105,,
0.000185771,0.00141673,,
-0.000721844,0.000198352,,
-0.000922717,-0.000503585,,
0.000286205,0.001777522,,
0.000357641,0.002936403,,
-0.00071541,-0.002002311,,
-0.000551215,-0.001592881,,
0.000408071,0.002465266,,
0.000214707,-0.000794583,,
0.000357743,0.000625576,,
-0.000350587,-0.000280615,,
0.000135957,-0.000801709,,
0.000286164,-0.001066558,,
7.15E-05,-0.000852371,,
-0.000858676,-0.002658366,,
-7.16E-05,-0.001073156,,
0.000286328,0.003214322,,
0.000214692,-0.00081789,,
0.000143102,-0.00103605,,
0.000400578,0.001053025,,
-0.000400578,-0.001296058,,
-0.000336323,0.000215843,,
0.000150286,-0.003162421,,
0.000114489,-0.00144326,,
0.000214631,-0.000240746,,
-0.000121618,0.000565064,,
-0.000164566,0.000593741,,
0.000293338,0.002061705,,
0.000207431,-0.000958761,,
0.000293191,-0.000397056,,
-7.15E-06,0.000814392,,
-0.000572164,-0.001303687,,
6.44E-05,0.000226776,,
0.000150215,-0.000204608,,
-7.15E-06,-3.58E-05,,
7.87E-05,0.002604011,,
-7.15E-05,-0.001065309,,
-0.000357692,-0.000311639,,
-0.000644169,0.000124327,,
0.000279191,-0.000267406,,
-0.000136006,0.001866944,,
0.000143164,-0.000392841,,
-7.16E-05,-0.000239862,,
0.000357846,0.000836715,,
-0.000365004,-0.002369105,,
-0.000207611,-0.000201088,,
-0.000164687,-0.00068707,,
0.000250601,0.001266366,,
0.000264852,-0.000877593,,
-0.000708816,-0.000656568,,
-0.000143256,-0.000969439,,
-0.00057323,-0.000684977,,
0.00040846,0.000360483,,
-0.000121804,0.000594256,,
0.00042983,0.000665557,,
0.000214846,-0.001705738,,
0.000429553,0.001130654,,
-0.000221913,3.76E-05,,
-0.000221962,-0.001853711,,
-0.000179038,-0.002276989,,
0.000329404,0.000740162,,
7.88E-05,0.000513679,,
0.000493864,0.002279263,,
0.000429249,-7.34E-05,,
0.000693563,-0.001781377,,
-0.000943936,-0.001787984,,
0.000436324,0.001171799,,
-0.000464942,0.00030814,,
0.000321607,0.001283899,,
-3.57E-05,0.002257701,,
-0.000285878,0.002100343,,
-0.000622066,-0.001885024,,
0.000593474,0.001467001,,
0.004557279,0.00360583,,
0.000554868,0.000832864,,
0.000760664,0.000702506,,
0.001363482,0.000695281,,
0.000907956,0.002749448,,
0.000538709,-0.000548949,,
-0.000177175,1.18E-05,,
-7.80E-05,-0.001741151,,
0.000262228,-0.000595645,,
0.000375504,0.002115118,,
0.000283306,-0.000230126,,
-0.000141643,-0.001398691,,
0.000141643,0.000881134,,
0.000120381,-0.000887864,,
0.000389368,0.000906352,,
7.79E-05,0.000717437,,
-4.25E-05,0.000159547,,
0.000148623,-0.000705559,,
0.00022643,-0.000408444,,
-0.00041752,-0.001125343,,
0.000219397,0.00031805,,
0.001202289,0.001093052,,
0.000854867,-0.000347966,,
-0.000515659,-0.000346405,,
-7.07E-05,-0.001442401,,
-0.000282686,-0.001707649,,
-7.07E-05,-0.002417266,,
7.07E-05,0.001095335,,
7.07E-05,8.95E-05,,
7.07E-06,-0.002286485,,
6.36E-05,-0.001223182,,
-0.000141353,0.001891741,,
-9.90E-05,0.000999467,,
-4.24E-05,0.001265234,,
0.000141373,0.001447396,,
-7.07E-06,-0.00027481,,
-0.000346401,-0.001474812,,
0.000318128,0.00035287,,
-3.53E-05,0.000978606,,
-0.000601015,-0.002791555,,
-0.000247582,-0.002058544,,
0.000141483,0.000994251,,
1.41E-05,-0.001114576,,
0.000190967,-0.001575737,,
-0.000481024,-0.001789069,,
-0.00032553,-0.003447833,,
0.000304303,0.00266698,,
1.42E-05,-0.002143247,,
-0.000261833,-0.00200258,,
0.000261833,0.001014596,,
-0.000176907,-0.002346747,,
0.00024766,0.001147569,,
-0.000275968,-0.003849808,,
-0.00014863,0.003335189,,
0.000212322,0.001642091,,
-0.000141543,-0.000546495,,
-0.000276066,-0.00274724,,
-7.08E-06,0.002883892,,
-0.000424869,-0.001353675,,
4.25E-05,0.0004463,,
0.000417772,0.002453654,,
-0.000460267,-0.001098875,,
-0.000566773,-0.00154114,,
4.96E-05,0.000787953,,
-0.000269316,-0.000784533,,
-0.000276479,-0.002760153,,
-0.000531905,0.001238902,,
-0.000319279,-0.000666383,,
0.000141914,-0.001188256,,
-0.000106434,0.002128601,,
-0.001370461,-0.002288172,,
5.68E-05,-0.001095375,,
0.000550391,0.005252084,,
-0.000493194,-0.00185696,,
0.000728983,-0.001709811,,
-0.000514521,0.000299428,,
0.000235855,0.00091313,,
-0.002490002,-0.007011735,,
0.001360252,0.002044447,,
-0.000565354,-0.000115093,,
-0.000329341,-0.001621302,,
-0.000358102,-0.000320101,,
-0.000222088,-0.000879944,,
0.000837944,0.001115728,,
0.000729943,0.001425561,,
0.00072941,0.002176548,,
0.000243019,-0.000940072,,
0.00046443,-0.000164775,,
5.71E-05,0.003071335,,
-5.00E-05,-0.000609403,,
-0.000364378,0.001707446,,
-2.86E-05,-1.71E-05,,
0.000100041,-0.000264998,,
-0.000357337,-0.001100064,,
0.000514525,0.001954644,,
0.000521401,0.002714424,,
0.00024989,-0.000611851,,
-0.000207047,-0.002158953,,
0.000157074,0.000428748,,
-0.000407016,-0.000789312,,
-0.000350024,-0.001585631,,
2.86E-05,-0.000345854,,
-7.14E-05,0.001893883,,
0.000571429,-0.00033677,,
0.001213203,0.001817555,,
0.000356544,-0.001321841,,
0,0.000495468,,
7.13E-05,-0.001309252,,
-0.000178244,3.76E-05,,
-0.000320919,-0.000540589,,
7.13E-05,-0.000530608,,
0.000149764,-0.000753605,,
-2.14E-05,0.000919665,,
-0.000278157,-0.000765472,,
0.000149787,0.000667894,,
7.13E-05,-0.000832367,,
-0.000713419,-0.000913661,,
-5.71E-05,-0.000325897,,
-0.000571135,-0.001392262,,
0.00034272,0.001733594,,
0.00028551,-0.000514615,,
0.000214079,-0.000106387,,
0.000784565,0.00223175,,
0.000149711,0.000508389,,
-0.000149711,-0.000123222,,
-0.000163995,-0.000385167,,
0.000798329,0.001994414,,
-0.000349191,-0.000630735,,
7.13E-05,0.000244479,,
-7.13E-05,-0.000471914,,
0.001075686,0.00207749,,
-0.000840504,-0.001487632,,
-0.000527456,-0.000153842,,
0.000220995,5.30E-05,,
0,-0.001197298,,
0.000277957,-0.00017116,,
-0.000463305,-8.56E-05,,
-0.000884438,-0.001000243,,
-0.000428235,-0.000936065,,
-0.000142786,0.000216093,,
0.000292689,0.000894744,,
0.000635054,0.000928179,,
0,0.000222498,,
-0.000428082,-0.001370004,,
0.000499411,0.000327259,,
0.001154825,0.00054976,,
-0.000220882,0.000479294,,
-0.000313594,0.000720221,,
0.000256584,0.002130254,,
-0.000784112,-0.000386377,,
0.000256686,-0.003030097,,
0.000826652,0.001175783,,
-8.55E-05,-0.000881708,,
-0.001347339,6.29E-05,,
-0.001656362,-0.00097599,,
-0.000300152,-4.08E-05,,
-0.000343141,-0.001368725,,
-0.000579318,-0.001565092,,
-6.44E-05,0.001883607,,
0.000650858,-0.000132844,,
0.000350286,0.000498926,,
0.000857327,0.00139669,,
-0.000428571,-0.000491426,,
0.000285735,0.001070964,,
-0.000357181,-0.000526839,,
0.001513572,0.001179055,,
-0.000371042,-0.000652216,,
-7.14E-05,7.65E-05,,
7.14E-05,-0.000744397,,
0.000214079,0.000311082,,
0.000620571,-0.000977771,,
-0.000406537,-0.001815235,,
-0.000792153,-0.000323887,,
-0.000207062,-7.33E-05,,
0.000214202,0.000637493,,
-0.002430309,-0.00310607,,
0.000143123,9.57E-05,,
-5.01E-05,-0.000830978,,
-0.000751662,-0.002440498,,
0.00058706,0.000841574,,
-0.000178945,0.000315194,,
0.000608283,-0.00035974,,
-0.000500912,-0.000435287,,
0.00035782,0.00056892,,
-0.000143113,0.000534353,,
0.000786867,0.00222511,,
-0.000715308,-0.000111053,,
0.000207492,0.000775402,,
-6.44E-05,-0.000717311,,
-0.000687079,-0.001391684,,
0.000114546,6.84E-06,,
-0.000372322,-0.000465463,,
-0.000702061,-0.000779109,,
0.000644768,0.000470963,,
-9.31E-05,0.000688063,,
0.000443973,3.25E-05,,
-0.001138973,-0.001066493,,
-0.000215046,-0.000621933,,
-0.003015511,-0.002668588,,
0.000646947,0.000549745,,
0.000265846,0.001024811,,
1.44E-05,-0.002676674,,
-0.000201171,-0.000278731,,
-7.90E-05,0.000829082,,
-0.00014373,-0.000393814,,
0.000862069,0.001153489,,
-0.000215448,-0.000283521,,
-0.000481334,-0.000342051,,
0.000301759,0.000867791,,
-0.000179607,-0.000577298,,
-0.000503072,-0.000918177,,
-0.000647179,-0.001756169,,
0.000647179,0.001876577,,
0.000273128,5.16E-05,,
0.000229945,-0.000714025,,
-0.000143709,0.000330407,,
0.000352051,0.000538399,,
0.001155866,0.001366197,,
0.000179363,0.000575134,,
-0.00027982,-0.000446344,,
0.000545217,0.00015281,,
-0.001277424,-0.001606525,,
0.000481019,0.000225241,,
-0.000366128,-0.001030333,,
-0.000186705,0.000213378,,
0.000215426,0.001083396,,
-0.001813355,-0.004170674,,
-0.000730606,-0.001157743,,
0.000282178,-0.001645778,,
0.000650877,0.001943611,,
-0.001823524,-0.001579005,,
-0.000681056,-0.001698556,,
0.000152191,-0.001194032,,
-0.00027541,-0.001195459,,
-0.001494335,-0.003370022,,
0.000994054,0.002380017,,
-0.000217592,-0.000385754,,
-0.001219388,-0.001040523,,
-0.000435856,-0.000279178,,
0.000733582,0.001054848,,
-0.000304989,0.000754034,,
0.000595368,-0.000320833,,
0.000391878,0.001226676,,
-0.000929145,-0.001570415,,
-0.000842784,-0.001272512,,
0.000145358,0.000723336,,
0.000326979,0.00022111,,
-0.001133985,-0.001332665,,
0.000370867,0.000797354,,
-0.000967452,0.00028612,,
-0.00113595,-0.000884954,,
0.000276825,0.00089373,,
5.10E-05,0.001515232,,
-0.000415245,0.000744498,,
-0.00058309,-0.000853153,,
0.000306165,0.000585198,,
0.001005311,0.000474565,,
7.28E-05,-0.000947603,,
-0.000436936,-0.000269907,,
-0.001377596,-0.001852756,,
0.000583341,0.00085487,,
-0.000153094,0.000419268,,
-0.001240197,5.26E-05,,
0.000364924,-0.000122774,,
0.00036479,0.000438408,,
0.000145879,-0.001412361,,
0.000656192,0.000833622,,
-7.29E-05,-0.00090561,,
0.000349819,0.000538901,,
-0.000918535,-0.000179016,,
0.00086024,-0.000772595,,
-0.000874827,-0.000593899,,
0.000911261,0.000274151,,
0.000619184,-0.000627495,,
0,-0.000937582,,
-0.000138373,0.000916483,,
-0.000203952,0.000400807,,
0.0002695,0.000253059,,
0.000269427,-0.000720683,,
-0.000415093,-0.000971106,,
-8.01E-05,-0.000651451,,
-0.000502752,0.000197241,,
0.000510037,0.000853674,,
7.28E-05,-0.000827261,,
-0.000335113,-0.000290584,,
-0.000102013,0.000221908,,
-0.001677424,-0.001494426,,
-0.000109495,-0.000772761,,
0.000693266,-0.000254189,,
-0.000751668,-0.000886636,,
0.001291354,0.001370245,,
0.001034797,0.000970043,,
-0.000466255,-0.000654235,,
-0.000524797,-0.00019406,,
0.000131225,-0.000280572,,
8.75E-05,0.000652782,,
-0.000437445,-0.000343981,,
0.000605082,-0.000100571,,
-0.000342592,-0.001039821,,
0.001158508,0.001325627,,
0.000131067,9.00E-05,,
-0.000735656,-0.000626353,,
-0.002034975,-0.002378417,,
0.001973267,0.002833441,,
0.000510953,0.005426195,,
-0.001709065,-0.004897354,,
0.000153497,-0.001564492,,
0.00081095,-0.00169029,,
0.001153192,0.001195824,,
-0.000737014,-0.00352818,,
-0.00129291,0.000660387,,
0.001446195,0.003056107,,
0.000211641,-0.001322462,,
-0.002725564,-0.003701965,,
-0.000263451,-0.001306105,,
-0.000292804,-0.00330828,,
0,-0.000790995,,
0.001623983,0.003071599,,
0.000569963,-0.000101053,,
-0.000584582,0.002860984,,
0.000949772,-0.000649023,,
0.000511042,-0.000605191,,
0,-0.000336375,,
-0.000211686,-0.000478202,,
-5.84E-05,-0.000124016,,
-0.00016793,-0.001753809,,
0.000656958,0.001385215,,
-0.000364924,-0.000411285,,
-0.000686417,-0.002325521,,
0.00032136,0.000568565,,
-0.00036519,-0.000675207,,
0.000547735,0.002598824,,
0.00036499,0.001481004,,
0.000189742,-0.00073137,,
-0.000160549,0.000115142,,
-0.000211672,-0.000269276,,
0.000729714,0.000356067,,
-0.0001459,0.00026741,,
0.001895044,0.006656832,,
-0.000436999,-0.001115791,,
0.000218524,0.000686517,,
-0.000145677,-0.000910177,,
-0.000364285,-0.001563493,,
5.83E-05,0.001383825,,
0.000196719,0.000597009,,
-0.000182146,-0.000792568,,
0.000713823,0.001844831,,
1.46E-05,-0.000876222,,
0,0.001189224,,
-0.000655523,-0.000854832,,
0.000437063,-0.000387201,,
0.000655236,0.001952078,,
0.000130996,0.002439133,,
0.000400159,0.000648264,,
0.000290924,-0.001191728,,
-0.000385492,0.001524457,,
7.27E-05,-0.000122572,,
-8.00E-05,-0.00016462,,
-5.09E-05,-0.000399403,,
-0.000305608,-5.78E-05,,
0,0.001925585,,
-0.00021107,-0.001041106,,
-0.000371299,-0.002352163,,
0.000283947,0.000615743,,
-0.000138323,0.000776593,,
7.28E-06,-3.15E-05,,
0.000320296,0.000758504,,
0.000203771,0.00081042,,
-0.000436703,-0.000244982,,
-0.00107073,-0.002193514,,
0.000677534,0.001482725,,
-5.83E-05,0.000798289,,
6.55E-05,-0.000735243,,
-0.000437063,-0.001023237,,
0.000582708,0.001431188,,
0.000138343,-0.000661911,,
-0.000203881,-0.000385441,,
-0.000291331,-0.000357542,,
-0.001866529,-0.003267607,,
0.000569077,0.001546465,,
-0.001814129,-0.002992097,,
0.001278312,0.000955409,,
0.001401326,0.001939796,,
-0.001188433,-0.003536778,,
8.07E-05,-0.001544642,,
-0.001461683,-0.000873345,,
-0.000735321,0.00010633,,
-0.001140817,0.001381265,,
0.001096681,0.001679737,,
-0.00091259,-0.001679737,,
-0.001090312,0.000237102,,
-0.001859217,-0.00093635,,
0.000339639,-0.001382231,,
-0.000184572,-0.002274203,,
-0.001152499,-0.000785899,,
0.000229128,-0.001233435,,
